model,term,is_intercept,effect_scale,hr,lo,hi,p_dir,rhat
Bayes-M4-med,Intercept,TRUE,hazard ratio,0.0463336222197898,0.0366090939817211,0.05785273205065927,NA,1.0016327632360351
Bayes-M8-med,Intercept,TRUE,hazard ratio,0.07066903416283747,0.05527362626564337,0.08859113262349905,NA,1.0074294076604038
Bayes-M10-med,Intercept,TRUE,hazard ratio,0.12590238432053338,0.09958463859563202,0.15891974781515505,NA,1.0007782073985725
Bayes-M17-med,Intercept,TRUE,hazard ratio,0.0983182709326659,0.07601017528247621,0.12479679247045261,NA,1.0038657503556567
Bayes-M17-geo,Intercept,TRUE,hazard ratio,0.047471478598904104,0.02435009848297258,0.08577788018270409,NA,1.009252884075988
Bayes-M17-geo,log_pop,FALSE,hazard ratio,0.7109947300145074,0.5575663349756627,0.9109623601181459,0.014,1.009252884075988
Bayes-M17-geo,ccvi,FALSE,hazard ratio,1.6901124130993965,1.223019889164386,2.4864185440844655,0.9985,1.009252884075988
Bayes-M17-geo,d_min,FALSE,hazard ratio,0.6362680570374948,0.478611907548525,0.8242508778517501,0.002,1.009252884075988
Bayes-M17-dist-med,Intercept,TRUE,hazard ratio,0.09946147956516696,0.07641812641474971,0.1256525879917016,NA,0.9996544533325158
Bayes-M17-dist-geo,Intercept,TRUE,hazard ratio,0.06521151945799489,0.033486738807112525,0.11568410475297265,NA,1.0038844610431907
Bayes-M17-dist-geo,log_pop,FALSE,hazard ratio,0.7554102242170669,0.5957928805059565,0.982215259882894,0.039,1.0038844610431907
Bayes-M17-dist-geo,ccvi,FALSE,hazard ratio,1.6744066105448154,1.1740062752179687,2.5180432958215957,0.9935,1.0038844610431907
Bayes-M17-dist-geo,d_min,FALSE,hazard ratio,0.761053760902187,0.5665287828148476,0.9797071908435101,0.0375,1.0038844610431907
Bayes-M8-geo,Intercept,TRUE,hazard ratio,0.031548378243101416,0.015827179570738262,0.05592799760867763,NA,1.0021049370413553
Bayes-M8-geo,log_pop,FALSE,hazard ratio,0.6622606577406522,0.5181236161746098,0.8664760187638154,0.0055,1.0021049370413553
Bayes-M8-geo,ccvi,FALSE,hazard ratio,1.7173540535414558,1.2256347252716389,2.5743054416423314,0.9985,1.0021049370413553
Bayes-M8-geo,d_min,FALSE,hazard ratio,0.604594623773405,0.44578577284296755,0.7845615066192325,0.001,1.0021049370413553
Bayes-M4-geo,Intercept,TRUE,hazard ratio,0.02050745944765841,0.01052264560782498,0.037618258966529365,NA,1.002934062480074
Bayes-M4-geo,log_pop,FALSE,hazard ratio,0.6205752596580371,0.48457823258894506,0.7932611173705593,5e-4,1.002934062480074
Bayes-M4-geo,ccvi,FALSE,hazard ratio,1.5808328686007127,1.0579449494050168,2.3766384436815056,0.972,1.002934062480074
Bayes-M4-geo,d_min,FALSE,hazard ratio,0.607436300446782,0.4507063548466866,0.8076394823621761,5e-4,1.002934062480074
Bayes-M10-geo,Intercept,TRUE,hazard ratio,0.07943722862350078,0.04187680166454476,0.14235067514256292,NA,1.0105964110757832
Bayes-M10-geo,log_pop,FALSE,hazard ratio,0.7550961519015165,0.5841735297398858,0.9880458768527117,0.0405,1.0105964110757832
Bayes-M10-geo,ccvi,FALSE,hazard ratio,1.719985629051311,1.2593412101232253,2.45775073414377,0.9985,1.0105964110757832
Bayes-M10-geo,d_min,FALSE,hazard ratio,0.7396025440228163,0.5615237699923842,0.9630567370660035,0.027,1.0105964110757832
Bayes-M4-dist,Intercept,TRUE,hazard ratio,0.0655498472142747,0.05297284104222689,0.08106814443625655,NA,1.0003190060483598
Bayes-M4-dist-geo,Intercept,TRUE,hazard ratio,0.040911611783038426,0.020598029902343072,0.0746425021615201,NA,1.0056047425262877
Bayes-M4-dist-geo,log_pop,FALSE,hazard ratio,0.6860602965120122,0.5444849950128816,0.8837184204034725,0.008,1.0056047425262877
Bayes-M4-dist-geo,ccvi,FALSE,hazard ratio,1.3230492813039567,0.866707839362447,2.002398360591244,0.857,1.0056047425262877
Bayes-M4-dist-geo,d_min,FALSE,hazard ratio,0.7647838844034277,0.5615038628640754,1.0038948747481224,0.0515,1.0056047425262877
Bayes-M8-dist,Intercept,TRUE,hazard ratio,0.0871619987316401,0.06812310011169576,0.11066319728711292,NA,1.0026248516412974
Bayes-M8-dist-geo,Intercept,TRUE,hazard ratio,0.04730293008988799,0.024585302021250602,0.08286660934580489,NA,1.0052817655747834
Bayes-M8-dist-geo,log_pop,FALSE,hazard ratio,0.7533934467181553,0.5862337310348056,0.9727092287687754,0.0375,1.0052817655747834
Bayes-M8-dist-geo,ccvi,FALSE,hazard ratio,1.6616407675786893,1.196112784788558,2.458055331899144,0.9975,1.0052817655747834
Bayes-M8-dist-geo,d_min,FALSE,hazard ratio,0.6923011596240991,0.5167028958395994,0.8914683500645906,0.008,1.0052817655747834
Bayes-M10-dist,Intercept,TRUE,hazard ratio,0.10335710689465272,0.08134077516432661,0.13099858644235837,NA,1.003471129391394
Bayes-M10-dist-geo,Intercept,TRUE,hazard ratio,0.0971554783994817,0.051317479607534994,0.1639870805973448,NA,1.0045003104802648
Bayes-M10-dist-geo,log_pop,FALSE,hazard ratio,0.7909592892666371,0.6136313040489424,1.0157291542967404,0.059,1.0045003104802648
Bayes-M10-dist-geo,ccvi,FALSE,hazard ratio,1.7718822786508786,1.2507133513114823,2.673733654877209,0.999,1.0045003104802648
Bayes-M10-dist-geo,d_min,FALSE,hazard ratio,0.9057020213402838,0.7032566527613313,1.1473180079466303,0.2415,1.0045003104802648
