model,term,is_intercept,effect_scale,hr,lo,hi,p_dir,rhat
Bayes-M17-dist-short-full,ccvi,FALSE,hazard ratio,1.5357069614547423,1.0168367342914195,2.389017732621474,0.956,1.0039502146016597
Bayes-M17-dist-short-full,d_min,FALSE,hazard ratio,0.9056279165450528,0.6372886775400328,1.2585692077324733,0.3325,1.0039502146016597
Bayes-M17-dist-short-full,healthsite_density,FALSE,hazard ratio,0.8014386429590867,0.313447376834317,1.5913969659105591,0.321,1.0039502146016597
Bayes-M17-dist-long,Intercept,TRUE,hazard ratio,0.1349478732191134,0.10282788094319355,0.17220486233735718,NA,1.0044288760696745
Bayes-M17-dist-long-full,Intercept,TRUE,hazard ratio,0.10999796270782114,0.04947844423499014,0.21669527532654956,NA,1.002927810364335
Bayes-M17-dist-long-full,log_pop,FALSE,hazard ratio,0.8926761847878132,0.6758647268060544,1.1981632037252552,0.256,1.002927810364335
Bayes-M17-dist-long-full,ccvi,FALSE,hazard ratio,1.57104684108775,1.046184510888893,2.434966317848887,0.9665,1.002927810364335
Bayes-M17-dist-long-full,d_min,FALSE,hazard ratio,0.8978764598413266,0.6189538701633241,1.2649814033027011,0.3035,1.002927810364335
Bayes-M17-dist-long-full,healthsite_density,FALSE,hazard ratio,0.7927165786417092,0.2999406367548016,1.5448513008230575,0.3075,1.002927810364335
Bayes-M8-short,Intercept,TRUE,hazard ratio,0.1131697641822127,0.0878051197458038,0.14640289188551942,NA,1.0012943155666125
Bayes-M8-long,Intercept,TRUE,hazard ratio,0.1325386611066705,0.10244346382699321,0.16764874735927152,NA,1.0050576319482045
Bayes-M8-full,Intercept,TRUE,hazard ratio,0.09457615937837288,0.04132944927143714,0.1874140351352325,NA,1.0062635454427113
Bayes-M8-full,log_pop,FALSE,hazard ratio,0.7382099534053941,0.568847480829865,0.9751660928268281,0.0385,1.0062635454427113
Bayes-M8-full,ccvi,FALSE,hazard ratio,1.5507161602515533,1.0304246232099668,2.428882766747401,0.96,1.0062635454427113
Bayes-M8-full,d_min,FALSE,hazard ratio,0.8547659823590266,0.5783718119060026,1.2015991929638818,0.223,1.0062635454427113
Bayes-M8-full,healthsite_density,FALSE,hazard ratio,0.7550953056885794,0.2772597461902929,1.5125997449873572,0.2685,1.0062635454427113
Bayes-M4-full,Intercept,TRUE,hazard ratio,0.08688043805391499,0.03891754646897938,0.18242923698861663,NA,1.0035639457566998
Bayes-M4-full,log_pop,FALSE,hazard ratio,0.5864282827620907,0.4322799354355091,0.778937389207542,5e-4,1.0035639457566998
Bayes-M4-full,ccvi,FALSE,hazard ratio,1.340729992355125,0.87863874761488725,2.0815536021455006,0.8685,1.0035639457566998
Bayes-M4-full,d_min,FALSE,hazard ratio,0.9010573046420581,0.6135203998473554,1.3296902764790672,0.3205,1.0035639457566998
Bayes-M4-full,healthsite_density,FALSE,hazard ratio,0.9970474402601117,0.32757774802373685,1.964868392623757,0.4975,1.0035639457566998
Bayes-M9-full,Intercept,TRUE,hazard ratio,0.0976504466798494,0.04310785592917163,0.19169731754424396,NA,1.0052131005465343
Bayes-M9-full,log_pop,FALSE,hazard ratio,0.8803325330344622,0.6727948668370495,1.1695256629479536,0.232,1.0052131005465343
Bayes-M9-full,ccvi,FALSE,hazard ratio,1.5989853630598083,1.040542175101024,2.4249143507486357,0.965,1.0052131005465343
Bayes-M9-full,d_min,FALSE,hazard ratio,0.8748400979742323,0.6012907838959819,1.2373105011560068,0.276,1.0052131005465343
Bayes-M9-full,healthsite_density,FALSE,hazard ratio,0.7841212464280664,0.28679855546972605,1.5854462697075569,0.307,1.0052131005465343
Bayes-M10-full,Intercept,TRUE,hazard ratio,0.148466366271362,0.0670623153769583,0.2907976173444099,NA,1.0033337024639541
Bayes-M10-full,log_pop,FALSE,hazard ratio,0.8522666684571027,0.6517525751206953,1.1399198060150264,0.185,1.0033337024639541
Bayes-M10-full,ccvi,FALSE,hazard ratio,1.4837471562947655,1.0096527613200859,2.367947045196083,0.9535,1.0033337024639541
Bayes-M10-full,d_min,FALSE,hazard ratio,0.9424284525664974,0.6594051984559111,1.3097948000858985,0.3855,1.0033337024639541
Bayes-M10-full,healthsite_density,FALSE,hazard ratio,0.6946134843089118,0.2249078472896041,1.4429102922193162,0.2195,1.0033337024639541
Bayes-M8-susp,Intercept,TRUE,hazard ratio,0.0963296376162098,0.06993721676904227,0.1303777611640025,NA,1.000651576040318
Bayes-M8-susp,susp_import,FALSE,hazard ratio,1.0563738001209033,1.0032350505623702,1.1119098066832271,0.962,1.000651576040318
Bayes-M8-susp,susp_local,FALSE,hazard ratio,1.0308768505122465,0.9797931692284204,1.0785722596226397,0.846,1.000651576040318
Bayes-M8-full-susp,Intercept,TRUE,hazard ratio,0.1052777816345165,0.04638188903234899,0.2125402198654356,NA,1.0073152923208604
Bayes-M8-full-susp,log_pop,FALSE,hazard ratio,0.7733259002347475,0.5870925178745848,1.0441331555117217,0.0825,1.0073152923208604
Bayes-M8-full-susp,ccvi,FALSE,hazard ratio,1.5719439630171816,1.0403743254006868,2.5670388059358964,0.966,1.0073152923208604
Bayes-M8-full-susp,d_min,FALSE,hazard ratio,1.023517721002319,0.6839770196844784,1.4798846748644015,0.5385,1.0073152923208604
Bayes-M8-full-susp,healthsite_density,FALSE,hazard ratio,0.7369318221643006,0.27115374600083997,1.4929906874470853,0.269,1.0073152923208604
Bayes-M8-full-susp,susp_import,FALSE,hazard ratio,1.066210453543873,1.0105259872188412,1.12969869589057,0.969,1.0073152923208604
Bayes-M8-full-susp,susp_local,FALSE,hazard ratio,1.023563724071912,0.970083014036197,1.0687604229660594,0.7675,1.0073152923208604
