model,term,is_intercept,effect_scale,hr,lo,hi,p_dir,rhat
Bayes-M4-med,Intercept,TRUE,hazard ratio,0.039825076609969784,0.0316738431732761,0.04910918324702963,NA,0.9996453539414718
Bayes-M8-med,Intercept,TRUE,hazard ratio,0.057927770690944805,0.04591731826720597,0.07168559809467563,NA,1.0009111327262254
Bayes-M10-med,Intercept,TRUE,hazard ratio,0.11022833962801999,0.0882637051131602,0.1349609526141407,NA,1.001478611677086
Bayes-M17-med,Intercept,TRUE,hazard ratio,0.0845651081612109,0.06801470113238367,0.10346895893391404,NA,1.0017583529900105
Bayes-M17-geo,Intercept,TRUE,hazard ratio,0.05177747093485088,0.028764036247567508,0.08411517813474058,NA,1.0024688909050914
Bayes-M17-geo,log_pop,FALSE,hazard ratio,0.6863013262414276,0.5515737545544189,0.8791640971508015,0.007,1.0024688909050914
Bayes-M17-geo,ccvi,FALSE,hazard ratio,1.7140884878928313,1.2892483994631871,2.399077052523546,1,1.0024688909050914
Bayes-M17-geo,d_min,FALSE,hazard ratio,0.7138855156964885,0.5546020250300641,0.9054462738401003,0.008,1.0024688909050914
Bayes-M17-dist-med,Intercept,TRUE,hazard ratio,0.08486750590948075,0.06823639100201134,0.10380593268189077,NA,1.001711952055994
Bayes-M17-dist-geo,Intercept,TRUE,hazard ratio,0.07769047106536224,0.04586437397259275,0.12109671112692279,NA,1.004813537618429
Bayes-M17-dist-geo,log_pop,FALSE,hazard ratio,0.7343458802086504,0.5878199499818589,0.9250219537617751,0.012,1.004813537618429
Bayes-M17-dist-geo,ccvi,FALSE,hazard ratio,1.7288800605377772,1.2679755817796334,2.4588555325086134,0.999,1.004813537618429
Bayes-M17-dist-geo,d_min,FALSE,hazard ratio,0.8959342903396688,0.7047211111272095,1.110368152401456,0.2045,1.004813537618429
Bayes-M8-geo,Intercept,TRUE,hazard ratio,0.032116093006896856,0.018145231648714878,0.05130011708505346,NA,1.002911830782802
Bayes-M8-geo,log_pop,FALSE,hazard ratio,0.6513057277739309,0.512084843350374,0.8200001611508027,0.002,1.002911830782802
Bayes-M8-geo,ccvi,FALSE,hazard ratio,1.733805728989848,1.2955335088542785,2.426321954695297,0.9985,1.002911830782802
Bayes-M8-geo,d_min,FALSE,hazard ratio,0.6648686840180285,0.5175131598531403,0.8288058460481078,0.0015,1.002911830782802
Bayes-M4-geo,Intercept,TRUE,hazard ratio,0.022132747400862247,0.012960631143562693,0.03669879471915829,NA,1.0025587612672562
Bayes-M4-geo,log_pop,FALSE,hazard ratio,0.614195994572255,0.4936877037802861,0.7714242116360237,0,1.0025587612672562
Bayes-M4-geo,ccvi,FALSE,hazard ratio,1.5882072519595756,1.1336393732623324,2.277339719993577,0.991,1.0025587612672562
Bayes-M4-geo,d_min,FALSE,hazard ratio,0.6780598776275895,0.5269712861048368,0.8619221845995942,0.0025,1.0025587612672562
Bayes-M10-geo,Intercept,TRUE,hazard ratio,0.09942376170036629,0.05528934774255936,0.16909971506835159,NA,1.0041259490723766
Bayes-M10-geo,log_pop,FALSE,hazard ratio,0.7249404011748624,0.5732188526189367,0.9122000372124973,0.01,1.0041259490723766
Bayes-M10-geo,ccvi,FALSE,hazard ratio,1.7588652205364619,1.3103024626973243,2.4356168257513584,1,1.0041259490723766
Bayes-M10-geo,d_min,FALSE,hazard ratio,0.8745494023315146,0.6643731519751469,1.1074411667723316,0.178,1.0041259490723766
Bayes-M4-dist,Intercept,TRUE,hazard ratio,0.05723776335028172,0.04542749699368654,0.07051092226596514,NA,1.0003690114540753
Bayes-M4-dist-geo,Intercept,TRUE,hazard ratio,0.046197281974672204,0.0265247095042498,0.07625892227066594,NA,1.0015677081790517
Bayes-M4-dist-geo,log_pop,FALSE,hazard ratio,0.6790381975961239,0.5366688520861937,0.8696191229482299,0.006,1.0015677081790517
Bayes-M4-dist-geo,ccvi,FALSE,hazard ratio,1.3451900719279257,0.9433124212975665,1.9861581915313615,0.9115,1.0015677081790517
Bayes-M4-dist-geo,d_min,FALSE,hazard ratio,0.8572958544445339,0.6667252853478509,1.0924707937404436,0.1585,1.0015677081790517
Bayes-M8-dist,Intercept,TRUE,hazard ratio,0.0750087282487923,0.06001708368580056,0.09105184345550277,NA,1.0019319362171621
Bayes-M8-dist-geo,Intercept,TRUE,hazard ratio,0.05302872134738405,0.031324502187068864,0.08583511952230469,NA,1.0039337727511215
Bayes-M8-dist-geo,log_pop,FALSE,hazard ratio,0.7324938273955973,0.5792930569301608,0.9207185776553712,0.013,1.0039337727511215
Bayes-M8-dist-geo,ccvi,FALSE,hazard ratio,1.6800589746190515,1.2324860034702425,2.433166348095501,0.9985,1.0039337727511215
Bayes-M8-dist-geo,d_min,FALSE,hazard ratio,0.7783449807843509,0.6192832460273667,0.9728203174566048,0.035,1.0039337727511215
Bayes-M10-dist,Intercept,TRUE,hazard ratio,0.08555977282966609,0.06867028627060119,0.10511676918172422,NA,1.0068122124502599
Bayes-M10-dist-geo,Intercept,TRUE,hazard ratio,0.11734372284072528,0.07001073441311255,0.18286632760781116,NA,1.0009829899857272
Bayes-M10-dist-geo,log_pop,FALSE,hazard ratio,0.7504920990029946,0.5894998046498489,0.9692856129166801,0.0315,1.0009829899857272
Bayes-M10-dist-geo,ccvi,FALSE,hazard ratio,1.9172296728675127,1.3781528720837468,2.704601277181525,1,1.0009829899857272
Bayes-M10-dist-geo,d_min,FALSE,hazard ratio,1.0831688935218027,0.861777398560407,1.3346002043041265,0.7145,1.0009829899857272
