model,term,is_intercept,effect_scale,hr,lo,hi,p_dir,rhat
Bayes-M4-med,Intercept,TRUE,hazard ratio,0.040630847923410957,0.03170076824468724,0.050832782683359765,NA,1.00176676123273
Bayes-M8-med,Intercept,TRUE,hazard ratio,0.05936240907021849,0.046758874162844674,0.07488566015453856,NA,1.0024214352099516
Bayes-M10-med,Intercept,TRUE,hazard ratio,0.11045800926081353,0.08755977615679872,0.13988688191946078,NA,1.0017953488803613
Bayes-M17-med,Intercept,TRUE,hazard ratio,0.0851078673077024,0.06612377966512684,0.10681551660271962,NA,1.0006183511018227
Bayes-M17-geo,Intercept,TRUE,hazard ratio,0.041598806093593226,0.021789498015457834,0.07522247578478312,NA,1.006719866397905
Bayes-M17-geo,log_pop,FALSE,hazard ratio,0.6651678263761587,0.5139807548551042,0.8407547717636968,0.002,1.006719866397905
Bayes-M17-geo,ccvi,FALSE,hazard ratio,1.871812788085839,1.3086815002634324,2.755979206930699,0.997,1.006719866397905
Bayes-M17-geo,d_min,FALSE,hazard ratio,0.6313541582410667,0.473419415009588,0.8313856205442111,0.001,1.006719866397905
Bayes-M17-dist-med,Intercept,TRUE,hazard ratio,0.08544567802778233,0.06650536722756832,0.10661434746193792,NA,1.000288834762418
Bayes-M17-dist-geo,Intercept,TRUE,hazard ratio,0.06212431345734366,0.031899938649372676,0.11064654506100802,NA,1.0038041306114456
Bayes-M17-dist-geo,log_pop,FALSE,hazard ratio,0.7010831155094561,0.5514578814431478,0.89123719926985,0.0075,1.0038041306114456
Bayes-M17-dist-geo,ccvi,FALSE,hazard ratio,1.8366086455085693,1.306331244222129,2.822175472354005,0.999,1.0038041306114456
Bayes-M17-dist-geo,d_min,FALSE,hazard ratio,0.790480172555906,0.5936081887795435,1.043398006324567,0.088,1.0038041306114456
Bayes-M8-geo,Intercept,TRUE,hazard ratio,0.027799533954377585,0.014675449371713483,0.04594263891261833,NA,1.0045634944390878
Bayes-M8-geo,log_pop,FALSE,hazard ratio,0.6259980617065807,0.49097763661220534,0.8021148131166085,0.002,1.0045634944390878
Bayes-M8-geo,ccvi,FALSE,hazard ratio,1.8893286113089727,1.3556710039757822,2.739263822774195,0.9985,1.0045634944390878
Bayes-M8-geo,d_min,FALSE,hazard ratio,0.6020209315934693,0.4495848248840891,0.7700565979008619,0,1.0045634944390878
Bayes-M4-geo,Intercept,TRUE,hazard ratio,0.01823873591144729,0.00949625837548704,0.031817255981550094,NA,1.0020595385926552
Bayes-M4-geo,log_pop,FALSE,hazard ratio,0.5957731709587013,0.46149781416724267,0.7716955934317422,5e-4,1.0020595385926552
Bayes-M4-geo,ccvi,FALSE,hazard ratio,1.7457436958655075,1.209815112811471,2.7076748121621725,0.989,1.0020595385926552
Bayes-M4-geo,d_min,FALSE,hazard ratio,0.5976815272854659,0.44854434429042955,0.7871855824967934,0.001,1.0020595385926552
Bayes-M10-geo,Intercept,TRUE,hazard ratio,0.07882203793663697,0.04228937176206095,0.13644406780253623,NA,1.0019166718270154
Bayes-M10-geo,log_pop,FALSE,hazard ratio,0.6847419251627056,0.5441215594121906,0.8821165089054145,0.0125,1.0019166718270154
Bayes-M10-geo,ccvi,FALSE,hazard ratio,1.8633385404443366,1.3612880318104557,2.687306614618665,1,1.0019166718270154
Bayes-M10-geo,d_min,FALSE,hazard ratio,0.7749450657844119,0.5882561338077026,1.0058306033603115,0.052,1.0019166718270154
Bayes-M4-dist,Intercept,TRUE,hazard ratio,0.05699212403734658,0.044391801837221974,0.07043518420749074,NA,1.0015075623060539
Bayes-M4-dist-geo,Intercept,TRUE,hazard ratio,0.03612055129388729,0.018670410180264902,0.06653976135182807,NA,1.003888146959629
Bayes-M4-dist-geo,log_pop,FALSE,hazard ratio,0.6592896645078651,0.507676247451702,0.8426568610592189,0.003,1.003888146959629
Bayes-M4-dist-geo,ccvi,FALSE,hazard ratio,1.4977490538675666,1.0135008716827276,2.3950399720836146,0.9575,1.003888146959629
Bayes-M4-dist-geo,d_min,FALSE,hazard ratio,0.7543811763388615,0.5618302262345478,1.0147432701034358,0.0575,1.003888146959629
Bayes-M8-dist,Intercept,TRUE,hazard ratio,0.07586988086926827,0.059124570780931876,0.09501987823639703,NA,1.0020837012240968
Bayes-M8-dist-geo,Intercept,TRUE,hazard ratio,0.04304018781988921,0.022977994215351977,0.07405976956358369,NA,1.0034923709267132
Bayes-M8-dist-geo,log_pop,FALSE,hazard ratio,0.7042868952775663,0.5480120512159022,0.9040608790998259,0.0075,1.0034923709267132
Bayes-M8-dist-geo,ccvi,FALSE,hazard ratio,1.808285119240543,1.280855344656891,2.684465787273851,0.997,1.0034923709267132
Bayes-M8-dist-geo,d_min,FALSE,hazard ratio,0.6989226824445901,0.5245480409486375,0.8996727161204474,0.0135,1.0034923709267132
Bayes-M10-dist,Intercept,TRUE,hazard ratio,0.0871026518106485,0.06833937180415267,0.10812897378705034,NA,1.0000745089330658
Bayes-M10-dist-geo,Intercept,TRUE,hazard ratio,0.09471466477012754,0.05135979144498844,0.15985347353990936,NA,1.0041557250757012
Bayes-M10-dist-geo,log_pop,FALSE,hazard ratio,0.7178328241207582,0.546322704271838,0.9395598855207521,0.0185,1.0041557250757012
Bayes-M10-dist-geo,ccvi,FALSE,hazard ratio,1.9727575416595142,1.4133377550226558,3.0244966560511686,1,1.0041557250757012
Bayes-M10-dist-geo,d_min,FALSE,hazard ratio,0.9620821275536676,0.7293297889663307,1.2276865148446823,0.3915,1.0041557250757012
