model,term,is_intercept,effect_scale,hr,lo,hi,p_dir,rhat
Bayes-M15-long-full,d_min,FALSE,hazard ratio,0.5926876128914638,0.3586543581825906,0.97220902334517,0.039,1.0038455075737513
Bayes-M15-long-full,healthsite_density,FALSE,hazard ratio,1.312024636514072,0.39468800521020986,3.19815254636912,0.6765,1.0038455075737513
Bayes-M17-med,Intercept,TRUE,hazard ratio,0.15003279206825976,0.1152710804842273,0.1889510485217247,NA,1.001415640451027
Bayes-M17-full,Intercept,TRUE,hazard ratio,0.08960662693099888,0.039145184001026685,0.1806319149532531,NA,1.002361415220487
Bayes-M17-full,log_pop,FALSE,hazard ratio,0.8735738266506561,0.6844928889551746,1.1444151574563997,0.2035,1.002361415220487
Bayes-M17-full,ccvi,FALSE,hazard ratio,1.5787421662422658,1.070717807220977,2.4867845756222002,0.976,1.002361415220487
Bayes-M17-full,d_min,FALSE,hazard ratio,0.7559222624773193,0.5221758018461262,1.0608508469203202,0.0985,1.002361415220487
Bayes-M17-full,healthsite_density,FALSE,hazard ratio,0.8061228532169031,0.2932298413539367,1.611001574415828,0.3445,1.002361415220487
Bayes-M17-short,Intercept,TRUE,hazard ratio,0.13675733521349187,0.10566561173673406,0.17449176866042035,NA,1.0046719751912025
Bayes-M17-short-full,Intercept,TRUE,hazard ratio,0.08252568103630756,0.038472745041845245,0.15705464041190653,NA,1.003928223106366
Bayes-M17-short-full,log_pop,FALSE,hazard ratio,0.8864673885571074,0.6843198586054562,1.1337202206118577,0.203,1.003928223106366
Bayes-M17-short-full,ccvi,FALSE,hazard ratio,1.5859552070160827,1.0561574875626263,2.4281593534643826,0.9665,1.003928223106366
Bayes-M17-short-full,d_min,FALSE,hazard ratio,0.766440373160741,0.5246822864509303,1.0687337524219493,0.099,1.003928223106366
Bayes-M17-short-full,healthsite_density,FALSE,hazard ratio,0.8284818432667128,0.2907170253629997,1.6900165452185483,0.3485,1.003928223106366
Bayes-M17-long,Intercept,TRUE,hazard ratio,0.16362874784013182,0.12919598701183616,0.2079269739118124,NA,1.000306502635169
Bayes-M17-long-full,Intercept,TRUE,hazard ratio,0.09212820045946009,0.042661650895052874,0.18320361375668798,NA,1.0064486462173727
Bayes-M17-long-full,log_pop,FALSE,hazard ratio,0.8535895961982243,0.6524407457014353,1.122459123745224,0.163,1.0064486462173727
Bayes-M17-long-full,ccvi,FALSE,hazard ratio,1.592507742259579,1.069443498074228,2.410898675132536,0.9755,1.0064486462173727
Bayes-M17-long-full,d_min,FALSE,hazard ratio,0.745419326954315,0.5117761429386668,1.053379526193861,0.083,1.0064486462173727
Bayes-M17-long-full,healthsite_density,FALSE,hazard ratio,0.7954259010562016,0.2935524375605815,1.569859680248205,0.3195,1.0064486462173727
Bayes-M17-dist-med,Intercept,TRUE,hazard ratio,0.14553509776327492,0.1132109722153892,0.18406067666856765,NA,1.0011371222938434
Bayes-M17-dist-full,Intercept,TRUE,hazard ratio,0.09129117216371499,0.04232235675302825,0.1772159440897939,NA,1.004530085157061
Bayes-M17-dist-full,log_pop,FALSE,hazard ratio,0.8985665669077705,0.6923783451642944,1.1629469563447692,0.25,1.004530085157061
Bayes-M17-dist-full,ccvi,FALSE,hazard ratio,1.546724345234583,1.0311659895030054,2.3165180588893386,0.9605,1.004530085157061
Bayes-M17-dist-full,d_min,FALSE,hazard ratio,0.786238424870614,0.5453477881892534,1.0954026874512126,0.1225,1.004530085157061
Bayes-M17-dist-full,healthsite_density,FALSE,hazard ratio,0.8217523685566728,0.28059339375249365,1.608621006932144,0.3405,1.004530085157061
Bayes-M17-dist-short,Intercept,TRUE,hazard ratio,0.13214079448063398,0.10122987988194729,0.168025786713488,NA,1.0039555500967334
Bayes-M17-dist-short-full,Intercept,TRUE,hazard ratio,0.08416090047715977,0.03744769512737201,0.16475652706595845,NA,1.0036925660585339
Bayes-M17-dist-short-full,log_pop,FALSE,hazard ratio,0.9050655292817344,0.7088579196134417,1.1867327366232658,0.269,1.0036925660585339
Bayes-M17-dist-short-full,ccvi,FALSE,hazard ratio,1.5164799712027013,1.0133442118437226,2.3461305443741836,0.956,1.0036925660585339
Bayes-M17-dist-short-full,d_min,FALSE,hazard ratio,0.8008011573635927,0.539431777224222,1.1253025179931075,0.152,1.0036925660585339
Bayes-M17-dist-short-full,healthsite_density,FALSE,hazard ratio,0.8076869495419023,0.3196256513872347,1.6172743940063796,0.3205,1.0036925660585339
Bayes-M17-dist-long,Intercept,TRUE,hazard ratio,0.15919072775824988,0.12231722944570173,0.20173274448133954,NA,1.0034957054054727
Bayes-M17-dist-long-full,Intercept,TRUE,hazard ratio,0.0935200656012733,0.04296540045049591,0.193860075432044,NA,1.0037117473730415
Bayes-M17-dist-long-full,log_pop,FALSE,hazard ratio,0.8902524142177197,0.6829083092012265,1.1495316523305552,0.23,1.0037117473730415
Bayes-M17-dist-long-full,ccvi,FALSE,hazard ratio,1.5834220083567714,1.0197365174343032,2.3845545187400354,0.9585,1.0037117473730415
Bayes-M17-dist-long-full,d_min,FALSE,hazard ratio,0.7595738406765887,0.5126043913706377,1.1075125230336647,0.1135,1.0037117473730415
Bayes-M17-dist-long-full,healthsite_density,FALSE,hazard ratio,0.8321194341164289,0.2914861585422472,1.6291384297942528,0.343,1.0037117473730415
Bayes-M8-short,Intercept,TRUE,hazard ratio,0.12887584902198213,0.10054910562219019,0.16257995730987818,NA,0.999745631535966
Bayes-M8-long,Intercept,TRUE,hazard ratio,0.1527100979470416,0.11617200038681363,0.19378436567367144,NA,1.0003086369931884
Bayes-M8-full,Intercept,TRUE,hazard ratio,0.09040280362394015,0.040284610133633235,0.17811247351786785,NA,1.0024852515507399
Bayes-M8-full,log_pop,FALSE,hazard ratio,0.7410198544013162,0.5695058508903217,0.9548743630349725,0.026,1.0024852515507399
Bayes-M8-full,ccvi,FALSE,hazard ratio,1.5269657754019133,1.031656301012483,2.333098908605471,0.9665,1.0024852515507399
Bayes-M8-full,d_min,FALSE,hazard ratio,0.7782498964683291,0.5402565330549824,1.1007873821685885,0.116,1.0024852515507399
Bayes-M8-full,healthsite_density,FALSE,hazard ratio,0.7196880812156012,0.27299849703565376,1.4806712879438737,0.234,1.0024852515507399
Bayes-M4-full,Intercept,TRUE,hazard ratio,0.08481425968289412,0.037531030199216796,0.17446456827437715,NA,1.0040043897722242
Bayes-M4-full,log_pop,FALSE,hazard ratio,0.5775058766337018,0.4443973837116671,0.7584255422728206,0,1.0040043897722242
Bayes-M4-full,ccvi,FALSE,hazard ratio,1.3324442032430128,0.9010532099875934,2.014112341596692,0.8795,1.0040043897722242
Bayes-M4-full,d_min,FALSE,hazard ratio,0.8223045820362704,0.5593946119015047,1.1886648718718191,0.1895,1.0040043897722242
Bayes-M4-full,healthsite_density,FALSE,hazard ratio,0.9722759804726928,0.3597621248587982,2.002391278333814,0.474,1.0040043897722242
Bayes-M9-full,Intercept,TRUE,hazard ratio,0.09459253952825411,0.041146330016844965,0.1888941710313678,NA,1.003262462711222
Bayes-M9-full,log_pop,FALSE,hazard ratio,0.8793589595868708,0.6844782153830204,1.152728361242139,0.23,1.003262462711222
Bayes-M9-full,ccvi,FALSE,hazard ratio,1.5571185836261068,1.0407873859702486,2.3902429775949017,0.967,1.003262462711222
Bayes-M9-full,d_min,FALSE,hazard ratio,0.8070920203147758,0.5444656109236492,1.129015270866373,0.155,1.003262462711222
Bayes-M9-full,healthsite_density,FALSE,hazard ratio,0.7750861507762751,0.2722119142292092,1.5473773014049081,0.304,1.003262462711222
Bayes-M10-full,Intercept,TRUE,hazard ratio,0.1419481570975038,0.06694195118867473,0.26517460563998,NA,1.0031025589764473
Bayes-M10-full,log_pop,FALSE,hazard ratio,0.8629602372913943,0.6583082340776357,1.1255339657082977,0.182,1.0031025589764473
Bayes-M10-full,ccvi,FALSE,hazard ratio,1.449730907307854,0.9832840398961974,2.2232659672879445,0.9405,1.0031025589764473
Bayes-M10-full,d_min,FALSE,hazard ratio,0.8619643762313989,0.6077727006163258,1.1803975614166387,0.221,1.0031025589764473
Bayes-M10-full,healthsite_density,FALSE,hazard ratio,0.6678589409848263,0.23313302296511745,1.3498197966684586,0.184,1.0031025589764473
Bayes-M8-susp,Intercept,TRUE,hazard ratio,0.11139874224499982,0.08242323946283771,0.14982936008674314,NA,1.0063031617172635
Bayes-M8-susp,susp_import,FALSE,hazard ratio,1.0678523901463504,1.0149548349853523,1.1281968384447851,0.984,1.0063031617172635
Bayes-M8-susp,susp_local,FALSE,hazard ratio,1.0123299996171342,0.9600214628292104,1.0553015925734548,0.6495,1.0063031617172635
Bayes-M8-full-susp,Intercept,TRUE,hazard ratio,0.10091607764703747,0.04872516055124515,0.19133418808355107,NA,1.0012304135910954
Bayes-M8-full-susp,log_pop,FALSE,hazard ratio,0.7843889500069391,0.5970278418142185,1.0355580806119917,0.077,1.0012304135910954
Bayes-M8-full-susp,ccvi,FALSE,hazard ratio,1.5624079832689755,1.028075235958048,2.4633768829986162,0.962,1.0012304135910954
Bayes-M8-full-susp,d_min,FALSE,hazard ratio,0.9208225279720466,0.6311950535980861,1.3234724856282982,0.3635,1.0012304135910954
Bayes-M8-full-susp,healthsite_density,FALSE,hazard ratio,0.763793086791088,0.2780542376226926,1.5029951316045393,0.2805,1.0012304135910954
Bayes-M8-full-susp,susp_import,FALSE,hazard ratio,1.065021303985818,1.0057662379266883,1.1338157630298615,0.964,1.0012304135910954
Bayes-M8-full-susp,susp_local,FALSE,hazard ratio,1.0090513804192087,0.9530442078430228,1.0568518206030633,0.6275,1.0012304135910954
