model,term,is_intercept,effect_scale,hr,lo,hi,p_dir,rhat
Bayes-M4-med,Intercept,TRUE,hazard ratio,0.0524158870127653,0.04069166194705725,0.06573975170813105,NA,1.0043892664136338
Bayes-M8-med,Intercept,TRUE,hazard ratio,0.0851085701910606,0.06661080031423,0.10576381729277301,NA,1.004133201098833
Bayes-M10-med,Intercept,TRUE,hazard ratio,0.14530566804657669,0.11452193940833956,0.1815250170117662,NA,1.0029560415340046
Bayes-M17-med,Intercept,TRUE,hazard ratio,0.11599523771752451,0.09140542133763016,0.14524760197846895,NA,1.0041911471380158
Bayes-M17-geo,Intercept,TRUE,hazard ratio,0.06389275312665291,0.0337436898302004,0.1110903520170075,NA,1.0064746011370418
Bayes-M17-geo,log_pop,FALSE,hazard ratio,0.710984702487296,0.5526651787963934,0.9109731403657845,0.015,1.0064746011370418
Bayes-M17-geo,ccvi,FALSE,hazard ratio,1.6384337549187986,1.1923739058405514,2.3128862800698853,0.996,1.0064746011370418
Bayes-M17-geo,d_min,FALSE,hazard ratio,0.6827844515368999,0.5073205983057796,0.8805487247410179,0.007,1.0064746011370418
Bayes-M17-dist-med,Intercept,TRUE,hazard ratio,0.11804059394394285,0.0944653417982308,0.14851911195841047,NA,1.0028446762648495
Bayes-M17-dist-geo,Intercept,TRUE,hazard ratio,0.08484849492330826,0.043163657542837394,0.14454449960935095,NA,1.0060978698935013
Bayes-M17-dist-geo,log_pop,FALSE,hazard ratio,0.7581601280111214,0.5810599403557484,0.9875226338742803,0.044,1.0060978698935013
Bayes-M17-dist-geo,ccvi,FALSE,hazard ratio,1.6208275396759024,1.182991867676914,2.372890547577314,0.995,1.0060978698935013
Bayes-M17-dist-geo,d_min,FALSE,hazard ratio,0.7890327624420517,0.5898406108955286,1.0123266613586808,0.06,1.0060978698935013
Bayes-M8-geo,Intercept,TRUE,hazard ratio,0.04212226472293272,0.021710199690906214,0.07490462356638435,NA,1.0059962321702236
Bayes-M8-geo,log_pop,FALSE,hazard ratio,0.6655116713539906,0.5185909119263886,0.8549806890855215,0.0055,1.0059962321702236
Bayes-M8-geo,ccvi,FALSE,hazard ratio,1.6035365240870565,1.1712982811246946,2.446255370731551,0.994,1.0059962321702236
Bayes-M8-geo,d_min,FALSE,hazard ratio,0.6417803747471792,0.47900823425903044,0.8424991107320782,0.002,1.0059962321702236
Bayes-M4-geo,Intercept,TRUE,hazard ratio,0.026219731992635664,0.013820161917915,0.04474943808470856,NA,1.0068050673741487
Bayes-M4-geo,log_pop,FALSE,hazard ratio,0.614643859613923,0.4770183708277809,0.7875010603129089,5e-4,1.0068050673741487
Bayes-M4-geo,ccvi,FALSE,hazard ratio,1.4271375756745945,0.9769941823777678,2.1357296628170013,0.9335,1.0068050673741487
Bayes-M4-geo,d_min,FALSE,hazard ratio,0.647506132927641,0.4831080603071553,0.8281535748300781,5e-4,1.0068050673741487
Bayes-M10-geo,Intercept,TRUE,hazard ratio,0.10620835156622871,0.05804116563037516,0.18240257213796496,NA,1.0038121801094588
Bayes-M10-geo,log_pop,FALSE,hazard ratio,0.7563298376663667,0.5904962936049253,0.9858055197346335,0.043,1.0038121801094588
Bayes-M10-geo,ccvi,FALSE,hazard ratio,1.6416807757836898,1.194616532201212,2.3368581370012516,0.9955,1.0038121801094588
Bayes-M10-geo,d_min,FALSE,hazard ratio,0.795077020990397,0.6120220780337472,1.0054281086014583,0.054,1.0038121801094588
Bayes-M4-dist,Intercept,TRUE,hazard ratio,0.07382843678686832,0.05797530272538174,0.09184866211503684,NA,1.0027384020799186
Bayes-M4-dist-geo,Intercept,TRUE,hazard ratio,0.05319523862576683,0.02753945070974419,0.0954177045662106,NA,1.002819012982281
Bayes-M4-dist-geo,log_pop,FALSE,hazard ratio,0.6792739071324462,0.5241642400263123,0.8697429095312799,0.0075,1.002819012982281
Bayes-M4-dist-geo,ccvi,FALSE,hazard ratio,1.179440658028305,0.7951463237602283,1.7541537090611399,0.751,1.002819012982281
Bayes-M4-dist-geo,d_min,FALSE,hazard ratio,0.8169714605065526,0.6089619530901303,1.076836389475381,0.1195,1.002819012982281
Bayes-M8-dist,Intercept,TRUE,hazard ratio,0.10372991801696521,0.0810571315421766,0.13084135419549003,NA,1.0063397919978976
Bayes-M8-dist-geo,Intercept,TRUE,hazard ratio,0.06361419467479229,0.0327774668971825,0.10664577186257636,NA,1.003214562784358
Bayes-M8-dist-geo,log_pop,FALSE,hazard ratio,0.7535288175461543,0.5807047703796532,0.9790730180634126,0.039,1.003214562784358
Bayes-M8-dist-geo,ccvi,FALSE,hazard ratio,1.5706144701526532,1.117524486366495,2.239261463100568,0.987,1.003214562784358
Bayes-M8-dist-geo,d_min,FALSE,hazard ratio,0.7314277268589291,0.5527772936272466,0.9327818156248564,0.014,1.003214562784358
Bayes-M10-dist,Intercept,TRUE,hazard ratio,0.12461736737820488,0.09771118784026812,0.157794643537569,NA,1.004865531549901
Bayes-M10-dist-geo,Intercept,TRUE,hazard ratio,0.1174742111526983,0.06330742302030484,0.20213623117807752,NA,1.0015424811305442
Bayes-M10-dist-geo,log_pop,FALSE,hazard ratio,0.7881486444031143,0.6135134649862983,1.023682461519852,0.069,1.0015424811305442
Bayes-M10-dist-geo,ccvi,FALSE,hazard ratio,1.7006976980842432,1.2382616105230189,2.4170794516689256,0.997,1.0015424811305442
Bayes-M10-dist-geo,d_min,FALSE,hazard ratio,0.9059936792671701,0.6992586417781783,1.158828778132286,0.2545,1.0015424811305442
