model,term,is_intercept,effect_scale,hr,lo,hi,p_dir,rhat
Bayes-M4-med,Intercept,TRUE,hazard ratio,0.08874736430009117,0.06702513796848866,0.11461381294623399,NA,1.0038921377789511
Bayes-M8-med,Intercept,TRUE,hazard ratio,0.11758510622401139,0.09057277348402686,0.15228577838707394,NA,1.0025926094369022
Bayes-M9-med,Intercept,TRUE,hazard ratio,0.11992331682793825,0.09100459083904204,0.15459019538928925,NA,1.0052878175062046
Bayes-M10-med,Intercept,TRUE,hazard ratio,0.16210941021890668,0.12701797942402826,0.2074296683617791,NA,1.0113945576971666
Bayes-M15-med,Intercept,TRUE,hazard ratio,0.1548494305534437,0.11642212551759784,0.19920073659482795,NA,1.0013992008521773
Bayes-M15-full,Intercept,TRUE,hazard ratio,0.09226952513040543,0.04931900058045284,0.16007464989149603,NA,1.0023681928008024
Bayes-M15-full,log_pop,FALSE,hazard ratio,0.7219491293039437,0.5400997183405292,0.9733993631121264,0.0375,1.0023681928008024
Bayes-M15-full,ccvi,FALSE,hazard ratio,2.323310633910177,1.4571725091287941,3.942099940773755,0.9995,1.0023681928008024
Bayes-M15-full,d_min,FALSE,hazard ratio,0.552339749049725,0.3266311280855988,0.885082290253561,0.017,1.0023681928008024
Bayes-M15-full,healthsite_density,FALSE,hazard ratio,1.268744495762322,0.3251829088294903,3.0248741883808794,0.612,1.0023681928008024
Bayes-M15-short,Intercept,TRUE,hazard ratio,0.14004092887384106,0.10813394949028207,0.18159424847609326,NA,1.0036631694438158
Bayes-M15-short-full,Intercept,TRUE,hazard ratio,0.08521071944451797,0.04097387270095318,0.14801650295543436,NA,1.002184553159427
Bayes-M15-short-full,log_pop,FALSE,hazard ratio,0.734601304354605,0.551959555204272,0.983732193075966,0.0415,1.002184553159427
Bayes-M15-short-full,ccvi,FALSE,hazard ratio,2.329728793627149,1.4029252944876223,4.077501365697091,0.9955,1.002184553159427
Bayes-M15-short-full,d_min,FALSE,hazard ratio,0.5518482502047655,0.33276219933819734,0.9267221551237007,0.0235,1.002184553159427
Bayes-M15-short-full,healthsite_density,FALSE,hazard ratio,1.21312355658134,0.2896060840580504,3.1805851538737966,0.5955,1.002184553159427
Bayes-M15-long,Intercept,TRUE,hazard ratio,0.165837116637859,0.13050085936331332,0.21127324150370658,NA,1.0040349550251795
Bayes-M15-long-full,Intercept,TRUE,hazard ratio,0.09872116790323268,0.050719267571372795,0.1671306956980257,NA,1.0029507070798773
Bayes-M15-long-full,log_pop,FALSE,hazard ratio,0.7130593669032121,0.5450270461108907,0.9531539913159301,0.03,1.0029507070798773
Bayes-M15-long-full,ccvi,FALSE,hazard ratio,2.4531825387400863,1.4490176569186712,4.220210719102419,0.9975,1.0029507070798773
Bayes-M15-long-full,d_min,FALSE,hazard ratio,0.5306713372181939,0.3108622660802418,0.8773616418648281,0.0225,1.0029507070798773
