model,term,is_intercept,effect_scale,hr,lo,hi,p_dir,rhat
Bayes-M4-med,Intercept,TRUE,hazard ratio,0.05110473917726827,0.041579540143544584,0.06299896794738825,NA,1.0009329901993105
Bayes-M8-med,Intercept,TRUE,hazard ratio,0.07858631549291051,0.06223566709422028,0.09569265771443941,NA,1.0007466820113216
Bayes-M10-med,Intercept,TRUE,hazard ratio,0.1389280441050414,0.10854242653059173,0.17274732073186025,NA,1.0011475430845906
Bayes-M17-med,Intercept,TRUE,hazard ratio,0.10928375218391957,0.08677749981763218,0.13504885402041567,NA,1.007325169011727
Bayes-M17-geo,Intercept,TRUE,hazard ratio,0.05816412680823872,0.030746761276483937,0.09935677788710816,NA,1.0052716135272486
Bayes-M17-geo,log_pop,FALSE,hazard ratio,0.7035980592656581,0.5487628304346659,0.897021296651492,0.0075,1.0052716135272486
Bayes-M17-geo,ccvi,FALSE,hazard ratio,1.701856459164151,1.2423022454848884,2.4621365051177087,0.999,1.0052716135272486
Bayes-M17-geo,d_min,FALSE,hazard ratio,0.6591982049799878,0.4964420755789294,0.8525885279797865,0.002,1.0052716135272486
Bayes-M17-dist-med,Intercept,TRUE,hazard ratio,0.11196834327724556,0.08708727500168241,0.1418497754452874,NA,1.0028320076425254
Bayes-M17-dist-geo,Intercept,TRUE,hazard ratio,0.07951327449502534,0.04294378661762189,0.13804944778535294,NA,1.0049452384452797
Bayes-M17-dist-geo,log_pop,FALSE,hazard ratio,0.7477312735774093,0.5869013164671911,0.9560431730083955,0.027,1.0049452384452797
Bayes-M17-dist-geo,ccvi,FALSE,hazard ratio,1.6840515828238853,1.2164707173868938,2.478410155008311,0.995,1.0049452384452797
Bayes-M17-dist-geo,d_min,FALSE,hazard ratio,0.783110696294295,0.5993358044887515,0.9947467728669169,0.0475,1.0049452384452797
Bayes-M8-geo,Intercept,TRUE,hazard ratio,0.037593418090058076,0.01901337293389779,0.06519686722082604,NA,1.0048719954296468
Bayes-M8-geo,log_pop,FALSE,hazard ratio,0.6613432923655691,0.5246704724410207,0.8394896063023918,0.005,1.0048719954296468
Bayes-M8-geo,ccvi,FALSE,hazard ratio,1.7465017153526103,1.25519592303925,2.5440451368507055,0.9985,1.0048719954296468
Bayes-M8-geo,d_min,FALSE,hazard ratio,0.620082187112891,0.45461189195943397,0.7947948151066768,0.001,1.0048719954296468
Bayes-M4-geo,Intercept,TRUE,hazard ratio,0.024483407153396884,0.013103832374027475,0.0429059985149617,NA,1.0031799814946183
Bayes-M4-geo,log_pop,FALSE,hazard ratio,0.6221716358894185,0.47498585789133296,0.8043627180483224,0,1.0031799814946183
Bayes-M4-geo,ccvi,FALSE,hazard ratio,1.565689615517123,1.0762535589091577,2.342832941216873,0.9765,1.0031799814946183
Bayes-M4-geo,d_min,FALSE,hazard ratio,0.6291480150347935,0.46885039605903933,0.8242242785346174,5e-4,1.0031799814946183
Bayes-M10-geo,Intercept,TRUE,hazard ratio,0.09924879012757268,0.05453101854304451,0.17724167328563192,NA,1.0003581910942598
Bayes-M10-geo,log_pop,FALSE,hazard ratio,0.7538902694130325,0.5878083601921186,0.9642386977015107,0.028,1.0003581910942598
Bayes-M10-geo,ccvi,FALSE,hazard ratio,1.7264125587081742,1.278357069128879,2.531576910034005,0.9985,1.0003581910942598
Bayes-M10-geo,d_min,FALSE,hazard ratio,0.7728913628897983,0.594051645444772,1.0141125849094423,0.0585,1.0003581910942598
Bayes-M4-dist,Intercept,TRUE,hazard ratio,0.0716311925434496,0.056835104518773265,0.08956649617703087,NA,1.003038837837572
Bayes-M4-dist-geo,Intercept,TRUE,hazard ratio,0.048698356590531,0.02527993262215042,0.08496905875541004,NA,1.0034609237901233
Bayes-M4-dist-geo,log_pop,FALSE,hazard ratio,0.6925056407324968,0.5366128052910955,0.8907520469518361,0.0125,1.0034609237901233
Bayes-M4-dist-geo,ccvi,FALSE,hazard ratio,1.3259071018316133,0.8877708622566691,1.988393727664251,0.865,1.0034609237901233
Bayes-M4-dist-geo,d_min,FALSE,hazard ratio,0.7837073817230875,0.5885341982993847,1.0163686038366335,0.066,1.0034609237901233
Bayes-M8-dist,Intercept,TRUE,hazard ratio,0.09838357108391207,0.07664338937172184,0.1241176503584969,NA,1.0049684245924877
Bayes-M8-dist-geo,Intercept,TRUE,hazard ratio,0.05648298508745833,0.03067090470052065,0.09470044827502005,NA,1.0028152529844083
Bayes-M8-dist-geo,log_pop,FALSE,hazard ratio,0.7555956541140523,0.5946645788020241,0.9687909429979551,0.034,1.0028152529844083
Bayes-M8-dist-geo,ccvi,FALSE,hazard ratio,1.66915815238512,1.2053178207622979,2.404275023332541,0.995,1.0028152529844083
Bayes-M8-dist-geo,d_min,FALSE,hazard ratio,0.7101058576459349,0.5368108540383737,0.9021076019631719,0.0075,1.0028152529844083
Bayes-M10-dist,Intercept,TRUE,hazard ratio,0.11601947100910888,0.09213155955300925,0.14608616356182433,NA,1.0006756041370337
Bayes-M10-dist-geo,Intercept,TRUE,hazard ratio,0.11272429269376183,0.06480667121550528,0.18706284069942972,NA,1.0017786218369384
Bayes-M10-dist-geo,log_pop,FALSE,hazard ratio,0.7771859192542316,0.6006825187438817,0.9976380415490514,0.0485,1.0017786218369384
Bayes-M10-dist-geo,ccvi,FALSE,hazard ratio,1.787018349872557,1.2904736855423333,2.5869855419362175,0.999,1.0017786218369384
Bayes-M10-dist-geo,d_min,FALSE,hazard ratio,0.9161415759849936,0.7126704423668763,1.1434252955961204,0.2745,1.0017786218369384
